ID,Name_lang
2160,Тисненый кожаный жилет
2161,Тисненые кожаные сапоги
2162,Тисненый кожаный плащ
2163,Белый кожаный жакет
2164,Тонкие кожаные перчатки
2165,Накладки из жесткой кожи
2166,Утяжеленный кожаный доспех
2167,Темные кожаные сапоги
2168,Темный кожаный плащ
2169,Темный кожаный мундир
2171,Выкройка: легкий зимний плащ
2172,Выкройка: легкие зимние сапоги
2173,Выкройка: тонкие кожаные сапоги
2174,Выкройка: белый кожаный жакет
2175,Выкройка: тонкие кожаные перчатки
2176,Выкройка: темный кожаный мундир
2177,Тисненые кожаные сапоги
2178,Тисненый кожаный плащ
2179,Темный кожаный плащ
2180,Утяжеленный кожаный доспех
2181,Темные кожаные сапоги
2259,Алхимия
2275,Ученик алхимии
2280,Подмастерье
2313,Истинное счастье
2329,Эликсир Львиной силы
2330,Слабое лечебное зелье
2331,Слабое зелье маны
2332,Слабое зелье омоложения
2333,Эликсир ловкости I ступени
2334,Слабый эликсир стойкости
2335,Зелье скорости
2336,Языковый эликсир
2337,Простое лечебное зелье
2338,Сшитые вручную кожаные штаны
2339,Слабое зелье маны
2340,Слабое зелье омоложения
2341,Простое лечебное зелье
2342,Рецепт: слабый эликсир ловкости
2351,Святилище
2353,Святилище II
2354,Святилище III
2355,Святилище
2356,Святилище II
2357,Святилище III
2358,Тенекожа
2359,Тенекожа II
2360,Тенекожа III
2361,Tracking (TEST)
2362,Создание камня чар
2363,Рецепт: слабый эликсир стойкости
2364,Рецепт: зелье скорости
2365,Рецепт: эликсир наречий
2366,Сбор трав
2367,Сила I ступень
2368,Сбор трав
2369,Сбор трав
2370,Зелье омоложения
2371,Сбор трав
2372,Ученик травничества
2373,Подмастерье травника
2374,Ловкость I ступени
2376,Интеллект I ступень
2378,Здоровье
2379,Скорость
2380,Сопротивление
2381,Resistance (OLD)
2382,Стандартный
2383,Поиск трав
2385,Коричневый льняной жилет
2386,Льняные сапоги
2387,Льняной плащ
2389,Красное льняное одеяние
2392,Красная льняная рубашка
2393,Белая льняная рубашка
2394,Синяя льняная рубашка
2395,Варварский льняной жилет
2396,Зеленая льняная рубашка
